Author,Title,Description,Genre,Banned
SocialMediaUser,UserComment,bro piers mainly taking abt what hamas did not what israel did and not answering  andrews questions,Misc,
SocialMediaUser,UserComment,regularly travel from bcn to lhr. in addition to booting us out of t making international connection more difficult it is now using the newly refurbd as on this route. the ones where ba sneaks another row of seats in between  and . already faced with overpriced flights its now insisting on make journeys less comfortable. less costs more.,Misc,
SocialMediaUser,UserComment,jan th people died. only person im aware of dying from actual violence was the one veteran woman that got shot. is this wrong?,Misc,
SocialMediaUser,UserComment,pierce morgan pretending to not what reality is like when the rest of the world knows the truth,Misc,
SocialMediaUser,UserComment,trip verified | flew to istanbul with british airways on th june. at the passport/visa check desk	 presented printed boarding pass to the ba lady - my wife was holding the passports. the lady looked at the boarding passes and barked passports as if she did not see my wife holding them. second bark: do you have a visa?. third bark: show me. fourth bark: next. no smile	 no hello or good morning. hardly any eye contact either. if anything	 the situation was worse at boarding. ba recently introduced a boarding-by-group-number system. all such systems need to be policed	 but there are ways of policing the arrangements. some passengers attempted to board before their group number was call. when caught by the gate keeper	 they were told	 not yet. some attempted to board prematurely more than once. on the second attempt	 the staff told them to wait. accepting that the system must be monitored	 ba gate staff should be better trained how to deal with (potentially) anxious passengers and reminded that not everyone speaks or understands english.,Misc,
SocialMediaUser,UserComment,everyone is gay and stupid but me - tate in a nutshell.,Misc,
SocialMediaUser,UserComment,i dont like piers opinions but i like his choice of guests,Misc,
SocialMediaUser,UserComment,i didnt notice when piers says i  this is actually my interview and not yours he cant answer without being a hypocrite. tate got him when he gave an example and said would you advocate for that,Misc,
SocialMediaUser,UserComment,the war room is a standard management tactic to achieve a short term mission using a diverse team of people that you convince that they can come together and treat the goal as a war against murphys law.  if you start to demonize this term	 you are insulting millions of managers. war is not a bad concept. it is human nature.,Misc,
SocialMediaUser,UserComment,piers is getting paid by whom?!?!?! a hint  not by palestinians,Misc,
SocialMediaUser,UserComment,isreal doesnt send random missles into civilians but the other side does,Misc,
SocialMediaUser,UserComment,lmao what is pierce smoking on man. he is one of them. period,Misc,
SocialMediaUser,UserComment,piers morgan got interviewed on his own interview show. big up top g,Misc,
SocialMediaUser,UserComment,piers morgan is becoming a clown,Misc,
SocialMediaUser,UserComment,andrew tate got slaughtered in this argument.,Misc,
SocialMediaUser,UserComment,cant stand when the media try and take such a complex and sensitive issue and just expect one solid answer	 its difficult from both sides	 i think the question is	 who started it. who started the first act of war? thats the only way to truly establish who was wrong in the first place	 otherwise it just goes round in circles. its the same with lgbtq blah blah blah	 just cause people think non - binary is bs they put everyone under and umbrella of being homophobic when its not true,Misc,
SocialMediaUser,UserComment,top g is truly a top g in any realm of human endeavour.,Misc,
SocialMediaUser,UserComment,yes there are a lot of women out there who agree with tate & dont want to waste their lives being stuck at work. i would much rather be at home with the kids than be working to chase a career my whole life. you know this piers.,Misc,
SocialMediaUser,UserComment,its actually scary how long the tates spent in jail for a crime with zero evidence and theres still a possibility they can be formally convicted and spend who knows how long in jail - again	 with zero evidence or testimonies,Misc,
SocialMediaUser,UserComment,: to remove the androecium of (a flower) in the process of artificial cross-pollination,Misc,
SocialMediaUser,UserComment,andrew loses many points.,Misc,
SocialMediaUser,UserComment,he thoat life was easy in romania,Misc,
SocialMediaUser,UserComment,trip verified | barcelona to new york via london. i was in barcelona for just four days so had one small bag which they asked me to check. my flight from barcelona to london was delayed causing passengers to miss their connections. when i finally got a flight	 we taxied for an hour and then were told we needed to return to the gate as the luggage was loaded incorrectly. it took me nearly  hours to travel from barcelona to jfk. when i arrived	 my luggage wasnt there so i filed a claim. i called and emailed every day and they couldnt find it even though i had a tag number and and documentation. eight days later	 they finally contacted me and gave me a six hour window for bag delivery. the final insult is that i was expected to file a claim for my missing personal property within seven days. as a result	 they have offered me no compensation for damages.,Misc,
SocialMediaUser,UserComment,it would be helpful if piers was not antagonistic to his guest. he argues too much. just ask questions piers.,Misc,
SocialMediaUser,UserComment,well 	 then it seems like your boss is not allowing you to know it   .. palestinians they are not just numbers morgan .. incredible andrew,Misc,
SocialMediaUser,UserComment,not verified | dublin to london. i was trying to add additional bag online but system was keep saying that my email address is not correct	 but i was giving completely correct email address. when i checked in my flight then additional bag option was completely gone and system asked me to add additional bag from airport charging me  as compare to  online price. afterwards i phoned customer care to discuss the issue	 customer care agent has dropped my call three times. on fourth time i was talking one of the customer care agent. he was not helpful at all	 then i asked him to connect me with his supervisor or manager	 they put me on hold for about  mins and said manager is busy. this is completely unprofessional and was showing no empathy. british airways is trying to rob me by compelling me to pay double price at airport for extra baggage. british airways was always my first priority. unfortunately	 i wont be flying again with british airways due to this awkward behavior.,Misc,
